goods_no,rank,title,subtitle,author,publisher,publish_date,discount_rate,sale_price,original_price,point,sale_index,review_count,rating
140833041,907,Vue 3와 타입스크립트로 배우는 프런트엔드 개발,블록 코딩과 최신 Vue 기술로 견고한 모던 프런트엔드 구축하기,"WINGS 프로젝트, 사이토 신조/손민옹 역/야마다 요시히로 감수",한빛미디어,2025년 01월,10%,32400,36000,"1,800원",468,16,9.8
140581873,908,프리미어프로 비디오효과사전,,코모사전,BOOKK(부크크),2024년 11월,0%,35000,35000,0원,126,0,0.0
140538811,909,AI와 미디어 아트의 진화,,최소영,커뮤니케이션북스,2024년 12월,0%,12000,12000,0원,84,0,0.0
140182521,910,독학 파이썬,,야마다 요시히로/윤모린 역,정보문화사,2024년 12월,10%,28800,32000,"1,600원",222,18,9.8
140084477,911,만들면서 배우는 아두이노와 40개의 작품들,기초 작품부터 다양한 사물인터넷 및 인공지능 작품 만들기까지,장문철,앤써북,2024년 12월,10%,22950,25500,"1,270원",1833,3,10.0
140077554,912,엣지 AI,임베디드 시스템으로 현실 문제를 해결하는,"대니얼 시투나야케, 제니 플런켓/김기주 역",에이콘출판사,2024년 12월,10%,36000,40000,"2,000원",372,0,0.0
140075789,913,모빌리티를 혁신하는 인공지능,,김효주,앨피,2024년 12월,10%,14400,16000,800원,72,0,0.0
140049541,914,Amazon Bedrock으로 시작하는 실전 생성형 AI 개발,이제 AI도 당신의 개발 도구가 된다 - 실무자를 위한 AWS Gen AI 완벽 가이드,"임지훈, 최성우",디지털북스,2025년 01월,10%,19800,22000,"1,100원",684,8,10.0
140048524,915,쉽게 배우는 리눅스 : 우분투 실습을 통한 Linux 기초 다지기,,이종원,한빛아카데미,2024년 12월,0%,30000,30000,900원,1170,0,0.0
140019103,916,업무 효율이 10배 오르는 챗GPT X 엑셀 활용법,,다케이 가즈미/구수영 역,AK(에이케이 커뮤니케이션즈),2024년 12월,5%,18810,19800,590원,420,0,0.0
139898019,917,파이썬으로 탐구하는 지구과학 데이터 분석 & 시각화,그래프로 그려보는 지구별 자연법칙,"심원재, 손현준",비제이퍼블릭(BJ퍼블릭),2024년 12월,10%,28800,32000,"1,600원",840,9,10.0
139893349,918,고작 다섯 명이 한 말을 어떻게 믿어요?,정성 연구에 신뢰를 더하는 UX 리서치 전략,송라영,한빛미디어,2024년 12월,10%,20700,23000,"1,150원",420,24,10.0
139880801,919,AWK 프로그래밍 언어 2판,간결하고 강력한 텍스트 처리 도구,"앨프리드 에이호, 브라이언 W. 커니핸, 피터 와인버거",인사이트(insight),2024년 12월,10%,24300,27000,"1,350원",162,1,10.0
139858028,920,AI 고속도로,AI를 잡는 자가 미래를 잡는다,송경창,밝은사람들,2024년 11월,5%,20900,22000,440원,654,1,10.0
139798543,921,누구나 아는 나만 모르는 엑셀,이보다 더 쉬운 엑셀 책은 없습니다,이성원,한빛미디어,2024년 11월,10%,15300,17000,850원,6282,37,9.7
139726064,922,AI와 음악,,박재록,커뮤니케이션북스,2024년 11월,0%,12000,12000,0원,120,0,0.0
139707317,923,아케인 아트북,넷플릭스 시리즈 [아케인] 공식 아트북,"엘리자베스 빈센텔리, 라이엇 게임즈/정호운 역",제우미디어,2024년 12월,0%,50000,50000,0원,642,4,10.0
139703862,924,파이썬으로 배우는 통계학 교과서,"기술통계, 통계모델, 선형모델, 머신러닝까지 통계학 입문을 위한 이론과 실전 가이드",바바 신야/윤웅식 역,한빛미디어,2024년 11월,10%,32400,36000,"1,800원",366,10,9.2
139642315,925,어른들을 위한 가장 쉬운 워드&엑셀,,혜지원 기획팀,혜지원,2024년 11월,10%,13500,15000,750원,672,6,10.0
139638401,926,실무에 바로 쓰는 일잘러의 제안서 작성법,제안서부터 프레젠테이션까지 치열한 경쟁에서 승리하기 위한 실전 가이드,박서윤,제이펍,2024년 11월,10%,15120,16800,840원,936,15,9.9
138964141,927,데이터시각화를 하는 가장 쉬운 방법 by 구글 루커 스튜디오,,천영훈,디지털북스,2024년 12월,10%,18000,20000,"1,000원",750,2,8.0
138929285,928,GitOps Cookbook,"커스터마이즈, 헬름, 텍톤, Argo CD를 활용한 쿠버네티스 CI/CD 구축하기","나탈리 빈토, 알렉스 소토 부에노/이병준 역",인사이트(insight),2024년 11월,10%,22500,25000,"1,250원",444,1,10.0
138803135,929,마인크래프트 1일 1페이지 아이디어 북,,Mojang Studio/이주안 역,영진닷컴,2024년 11월,10%,22500,25000,"1,250원",240,10,9.8
138601929,930,처음 배우는 플러터 앱 개발,,후지카와 케이/이영란 역,생능북스,2024년 11월,10%,18000,20000,200원,384,2,9.0
138334500,931,IoT 사물인터넷과 OpenAI 인공지능을 위한 라즈베리파이 5 정석,파이썬을 활용한 센서제어 및 OpenAI 활용하기,"최주호, 김재범, 정동진",앤써북,2024년 11월,10%,21960,24400,"1,220원",1398,7,9.1
138333000,932,그로킹 동시성,다양한 이야기와 재미있는 일러스트로 풀어나가는 동시성,키릴 보브로프/심효섭 역,길벗,2024년 11월,10%,29700,33000,"1,650원",324,29,9.8
138273337,933,현장 중심의 프로젝트 매니지먼트,24년 경력 PM이 알려주는 실전 프로젝트 매니지먼트의 모든 것,하시모토 마사요시/정인식 역,제이펍,2024년 11월,10%,19800,22000,"1,100원",390,15,9.7
137094003,934,플러터와 Node.js로 시작하는 풀스택 개발,중고거래 클론 코딩으로 플러터와 Node.js 배우기,김진형,영진닷컴,2024년 11월,10%,32400,36000,"1,800원",192,22,9.1
137028549,935,이토록 쉬운 3ds Max 베이직 클래스,저자와 함께 걸어가는 맥스의 정도,이동후,루비페이퍼,2024년 11월,10%,39600,44000,"2,200원",444,0,0.0
136374348,936,된다! 7일 실무 워드,현업에서 진짜 쓰는 필수 기능 81,이충욱,이지스퍼블리싱,2024년 11월,10%,16200,18000,900원,1062,9,10.0
135969074,937,미리캔버스로 완성하는 콘텐츠 디자인,"카드뉴스, 유튜브 쇼츠, 홍보 배너, PPT 템플릿을 한 번에!",이상권,시대인,2024년 10월,10%,16200,18000,900원,1374,21,10.0
135733382,938,규칙으로 배우는 임베디드 시스템: CPU 이론 및 펌웨어 개발 규칙,,장선웅,북랩,2024년 10월,10%,18000,20000,"1,000원",1452,1,10.0
135725317,939,이토록 쉬운 챗GPT로 마케팅 데이터 분석하기,고객 리뷰 분석에서 매출 예측까지,박경아,루비페이퍼,2024년 10월,10%,19800,22000,"1,100원",276,4,10.0
135444334,940,아는 만큼 보이는 IT 지식,웹과 앱 기초부터 개발자와의 원활한 소통까지 한 권으로 보는 IT 지식과 개발 용어,민완기,길벗,2024년 10월,10%,19800,22000,"1,100원",1074,28,10.0
135441358,941,하루 30분! 돈이 되는 네이버 블로그 with 챗GPT,,조병옥(호모앤),한빛미디어,2024년 10월,10%,16200,18000,900원,2010,75,9.5
135441079,942,규칙으로 배우는 임베디드 시스템: 기초 DSP와 제어 시스템,,장선웅,북랩,2024년 10월,10%,25200,28000,"1,400원",1236,2,10.0
134872108,943,한글 2022,기초부터 실무 활용까지,OA 연구소,아티오,2024년 10월,10%,12600,14000,700원,540,0,0.0
134315670,944,퀀트 투자를 위한 머신러닝,파이썬으로 배우는 머신러닝 기반 팩터 투자,"기욤 코케렛, 토니 귀다/김성진 역",에이콘출판사,2024년 10월,10%,36000,40000,"2,000원",570,0,0.0
133976149,945,FastAPI로 배우는 백엔드 프로그래밍 with 클린 아키텍처,모던 파이썬 웹 프레임워크 FastAPI로 TIL 앱 구축하기,한용재,제이펍,2024년 10월,10%,22500,25000,"1,250원",840,9,9.8
133874632,946,된다! 체험단부터 광고 수익까지 돈 버는 블로그 만들기,,마주현,이지스퍼블리싱,2024년 10월,10%,16200,18000,900원,522,36,10.0
133810549,947,1일 1단어 1분으로 끝내는 AI공부,미래 사회를 바꿀 인공지능을 이해하는 가장 쉬운 방법,최재운,글담,2024년 10월,10%,15300,17000,850원,642,29,9.9
133686514,948,"파이썬의 엑셀, 판다스 라이브러리",엑셀 예제로 배우는 파이썬 데이터 분석,김판다,비제이퍼블릭(BJ퍼블릭),2024년 09월,10%,36000,40000,"2,000원",678,11,9.8
133320689,949,정보보안 관제 및 운영 자동화 실무 가이드,실무에 즉시 적용할 수 있는 플레이북 활용 사례,최대수,에이콘출판사,2024년 09월,10%,27000,30000,"1,500원",606,12,10.0
133290567,950,그림과 실습으로 배우는 깃 & 깃허브 입문,처음부터 제대로 배우는 개발자 필수 도구 Git/GitHub,한재원,위키북스,2024년 09월,10%,24300,27000,"1,350원",702,5,10.0
133237852,951,AI 디자인,디자인이 막막한가요? 광고부터 포스터 디자인까지,"신호진, 강경희, 최종수",길벗,2024년 09월,10%,24300,27000,"1,350원",2034,34,9.8
133218136,952,테라폼으로 시작하는 IaC,"테라폼 입문부터 실무 적용, 생성형 AI 활용까지 올인원 가이드","김민수, 김재준, 이규석, 이유종",한빛미디어,2024년 09월,10%,28800,32000,"1,600원",390,8,9.5
133202481,953,로블록스 코딩 마스터하기,"Luau 기초부터 보안, 통신 설정, 게임 제작까지",마크 키프/이진수 역,영진닷컴,2024년 09월,10%,28800,32000,"1,600원",726,2,10.0
133199781,954,원큐패스 나는야 엔트리 게임 개발자,스태프 선정&인기 작품 따라 만들기,"이영호, 최홍송",다락원,2024년 09월,10%,15300,17000,850원,1140,46,10.0
133175062,955,미드저니 프롬프트 가이드북,,"박승배, 전진성",학지사비즈,2024년 08월,0%,15000,15000,0원,72,0,0.0
133174601,956,NEW 우당탕탕 엑셀 2021로 계산하기,,교재개발팀,마린북스,2024년 08월,10%,12600,14000,700원,1440,0,0.0
133139284,957,금융보안 프로세스 A to Z,금융회사 보안 담당자가 알려주는 기초에서 실전까지,양한빛,비제이퍼블릭(BJ퍼블릭),2024년 09월,10%,19800,22000,"1,100원",312,12,9.7
132950348,958,챗GPT로 데이터 분석 가로채기,기초 분석부터 보고서 작성까지,박경하,디지털북스,2024년 09월,10%,15300,17000,850원,84,1,10.0
132759525,959,챗GPT API를 활용한 챗봇 만들기,"5일 만에 파이썬, 프롬프트 엔지니어링, 오픈AI API, 에이전트, 벡터DB 마스터하기",이승우,한빛미디어,2024년 08월,10%,28800,32000,"1,600원",750,17,9.8
132622130,960,인공지능의 쟁점과 대안,,이도흠,커뮤니케이션북스,2024년 08월,0%,12000,12000,0원,72,0,0.0
132617063,961,우리는 왜 게임을 하는가?,게임 속에 숨겨진 인문학 코드를 파헤치다,하얀쥐 글그림,골든래빗,2024년 09월,10%,21600,24000,"1,200원",468,5,8.8
132616226,962,두부의 캐릭터 드로잉 with 프로크리에이트,누구나 할 수 있는 나만의 캐릭터와 굿즈 만들기,김경은,한빛미디어,2024년 09월,10%,19800,22000,"1,100원",558,19,9.8
132561928,963,AI 로봇 윤리,,김상득,커뮤니케이션북스,2024년 08월,0%,12000,12000,0원,120,0,0.0
132383020,964,적게 일하고 많이 버는 AI 워커스,생성형 AI를 주무르는 최상위 일잘러들의 커리어 생존 전략,"김덕진, 김아람",21세기북스,2024년 08월,10%,19800,22000,"1,100원",546,31,9.4
131932730,965,개발자 원칙 (확장판),테크 리더 9인이 말하는 더 나은 개발자로 살아가는 원칙과 철학,"박성철, 강대명, 공용준, 김정, 박미정 외 3명 정보 더 보기/감추기 박성철 강대명 공용준 김정 박미정 박종천 이동욱 장동수",골든래빗,2024년 09월,10%,21600,24000,"1,200원",432,2,6.0
131926558,966,AI 트루스,"두려움의 시대, 냉철하게 마주해야 할 가장 명확한 진실",임백준,한빛미디어,2024년 08월,10%,17820,19800,990원,276,41,9.7
131918296,967,AI와 화학 물질,,신현길,커뮤니케이션북스,2024년 08월,0%,12000,12000,360원,342,1,8.0
131189891,968,잘 읽히는 보고서 문장의 비밀,"1,000만 직장인을 위한 보고서 문장 기술 27가지",임영균,한빛미디어,2024년 08월,10%,16200,18000,900원,1830,35,9.7
131174126,969,실무능력을 위한 CATIA V5 마스터하기,,"김태규, 김대호",이나무러닝,2024년 08월,0%,38000,38000,0원,108,0,0.0
130210471,970,컴선생 여우님 파워포인트 2021,,해람북스 기획팀,해람북스,2024년 08월,10%,9000,10000,500원,1272,2,10.0
130194980,971,수학으로 만드는 기초 AI,단계별로 구현하는 인공신경망,신재민,한빛아카데미,2024년 08월,0%,28000,28000,0원,108,0,0.0
130179291,972,이것이 취업을 위한 컴퓨터 과학이다 with CS 기술 면접,취업과 이직을 결정하는 필수 CS 지식+기술 면접 가이드,강민철,한빛미디어,2024년 08월,10%,32400,36000,"1,800원",2466,32,9.8
130153658,973,월 20달러로 비즈니스 글쓰기 with 챗GPT,"블로그, SNS 콘텐츠, 프레젠테이션, 책 쓰기까지 업무에 바로 쓰고 싶다면",홍순성,한빛미디어,2024년 08월,10%,19800,22000,"1,100원",468,20,9.5
130146295,974,금융 AI의 이해,"신용 평가, 사기 탐지, 퀀트 투자, 생성형 AI를 활용한 실전 금융 AI 가이드",김태헌,제이펍,2024년 08월,10%,28800,32000,"1,600원",450,9,10.0
130025081,975,실무로 통하는 클린 코드,코드 품질과 디자인을 개선하는 208가지 실전 레시피,막시밀리아노 콘티에리/이태영 역,한빛미디어,2024년 08월,10%,31500,35000,"1,750원",120,18,9.0
129870368,976,NEW 쪼물쪼물 내친구 2021 파포왕 동물 이야기,,놀이교육콘텐츠랩,마린북스,2024년 08월,10%,10800,12000,600원,1512,1,10.0
129855656,977,세컨드 브레인을 구축하는 제텔카스텐 & 옵시디언,당신을 일잘러로 만들어주는 획기적인 제3세대 메모 앱,생산적생산자,e비즈북스,2024년 08월,10%,20700,23000,"1,150원",660,3,6.7
129781247,978,올바른 소프트웨어 설계,,유발 로이/남기혁 역,영진닷컴,2024년 08월,10%,31500,35000,"1,750원",168,20,9.5
129445293,979,코파일럿+엑셀 업무자동화 정석,,권현욱,디지털북스,2024년 08월,10%,19800,22000,"1,100원",630,4,9.0
129391340,980,"AX 시대, 기업의 승부수는 사업·서비스·조직의 AI 전환에 있다",모두가 알아야 할 생성형 AI가 이끄는 AI 전환 프레임워크,카지타니 켄토/안동현 역,프리렉,2024년 08월,10%,18000,20000,"1,000원",366,6,9.7
129366411,981,만들면서 배우는 인공지능 엔트리와 40개의 작품들,"모델학습, 오디오감지, 비디오감지, 음성인식, 데이터분석, 사고력학습","전진아, 김수연, 김종렬, 장문철",앤써북,2024년 08월,10%,17820,19800,990원,1032,5,10.0
129101016,982,라이노 8 독학하기,,황정행,성안당,2024년 07월,0%,30000,30000,0원,942,2,10.0
129098896,983,HCI 3.0,인간과 인공지능의 상호작용(HAII)를 중심으로,"김진우, 연세대학교 HCI Lab",안그라픽스,2024년 07월,10%,31500,35000,"1,750원",540,1,10.0
129064913,984,월 20달러로 고용하는 AI 변호사 with 챗GPT,"계약서, 고소장, 판결문 분석까지 법률상담이 난생처음이라면",김덕은,한빛미디어,2024년 07월,10%,19800,22000,"1,100원",588,30,9.9
129043457,985,뚝딱 PostgreSQL 레시피,오라클과 PostgreSQL을 한 번에,김익서,디비안(DBian),2024년 07월,10%,19800,22000,0원,312,2,10.0
128928355,986,명품 JAVA Programming,,"황기태, 김효수",생능출판사,2024년 07월,0%,34000,34000,"1,020원",4812,6,10.0
128860516,987,나의 첫 코딩 수업 with 파이썬,그림과 비유로 쉽게 배우는 찐 코딩 입문서,초보코딩,시대인,2024년 07월,10%,18900,21000,"1,050원",60,12,9.7
128827613,988,프로크리에이트 드림 2D 애니메이션 with 아이패드,"릴스, 쇼츠, 틱톡 등 숏폼부터 유튜브까지 나만의 애니메이션 영상 콘텐츠 제작",정진호,제이펍,2024년 07월,10%,22500,25000,"1,250원",312,25,9.4
128821735,989,Arm 어셈블리 내부 구조와 리버스 엔지니어링,,"마리아 마크스테터/김세영, 정윤선 역",에이콘출판사,2024년 07월,10%,36000,40000,"2,000원",354,1,10.0
128269131,990,파이썬 머신러닝 판다스 데이터 분석,,오승환,정보문화사,2024년 06월,10%,27000,30000,"1,500원",576,26,10.0
128268689,991,Introduction To Algorithms,,"토마스 코멘, 찰스 레이서손, 로날드 르베스트, 클리포드 스타인/문병로 역 외 4명 정보 더 보기/감추기 토마스 코멘 찰스 레이서손 로날드 르베스트 클리포드 스타인 문병로 심규석 김용혁 황승원 이인복",한빛아카데미,2024년 07월,3%,56260,58000,0원,1098,1,10.0
128264532,992,드론 바이블,당신이 알아야 할 드론에 관한 모든 것,"채인택, 계동혁, 강왕구",플래닛미디어,2024년 07월,10%,26820,29800,"1,490원",912,2,10.0
